Timestamp,ctrltarget.ax,ctrltarget.ay,ctrltarget.az,ctrltarget.pitch,ctrltarget.roll,ctrltarget.yaw
33009,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
33109,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
33209,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
33309,0.0,0.0,0.0,-0.0,-29.99903678894043,-0.0
33409,0.0,0.0,0.0,-0.0,-29.99903678894043,-0.0
33509,0.0,0.0,0.0,-0.0,-29.99903678894043,-0.0
33609,0.0,0.0,0.0,-0.0,-29.99903678894043,-0.0
33709,0.0,0.0,0.0,-0.0,-29.99903678894043,-0.0
33809,0.0,0.0,0.0,-0.0,-29.99903678894043,-0.0
33909,0.0,0.0,0.0,-0.0,-29.99903678894043,-0.0
34009,0.0,0.0,0.0,-0.0,-29.99903678894043,-0.0
34109,0.0,0.0,0.0,-0.0,-29.99903678894043,-0.0
34209,0.0,0.0,0.0,-0.0,-29.99903678894043,-0.0
34309,0.0,0.0,0.0,-0.0,-0.6028988361358643,-0.0
34409,0.0,0.0,0.0,-0.0,14.347373962402344,-0.0
34509,0.0,0.0,0.0,-0.0,29.99903678894043,-0.0
34609,0.0,0.0,0.0,-0.0,29.99903678894043,-0.0
34709,0.0,0.0,0.0,-0.0,29.99903678894043,-19.63348388671875
34809,0.0,0.0,0.0,-0.0,29.99903678894043,-31.9091796875
34909,0.0,0.0,0.0,-0.0,29.99903678894043,-32.9620361328125
35009,0.0,0.0,0.0,-0.0,29.99903678894043,-8.380126953125
35109,0.0,0.0,0.0,-0.0,17.9979190826416,-0.0
35209,0.0,0.0,0.0,-0.0,27.71021842956543,-0.0
35309,0.0,0.0,0.0,4.369089126586914,29.99903678894043,-0.0
35409,0.0,0.0,0.0,9.770700454711914,29.99903678894043,-0.0
35509,0.0,0.0,0.0,15.640676498413086,29.99903678894043,-0.0
35609,0.0,0.0,0.0,19.045475006103516,29.99903678894043,-0.0
35709,0.0,0.0,0.0,23.40723991394043,27.928016662597656,-0.0
35809,0.0,0.0,0.0,28.788612365722656,11.307823181152344,-0.0
35909,0.0,0.0,0.0,3.5075297355651855,-5.551115123125783e-17,-0.0
36009,0.0,0.0,0.0,-2.7221038341522217,-5.551115123125783e-17,-0.0
36109,0.0,0.0,0.0,-29.99903678894043,-5.233539581298828,-0.0
36209,0.0,0.0,0.0,-29.99903678894043,-8.6547212600708,-0.0
36309,0.0,0.0,0.0,-29.99903678894043,-11.690417289733887,-0.0
36409,0.0,0.0,0.0,-29.99903678894043,-15.275428771972656,-0.0
36509,0.0,0.0,0.0,-29.99903678894043,-17.042879104614258,-0.0
36609,0.0,0.0,0.0,-26.818782806396484,-23.448678970336914,1.87225341796875
36709,0.0,0.0,0.0,-17.5767765045166,-29.961450576782227,-0.0
36809,0.0,0.0,0.0,-0.0,-29.99903678894043,-0.0
36909,0.0,0.0,0.0,4.424984455108643,-22.131282806396484,-0.0
37009,0.0,0.0,0.0,5.209446907043457,-0.34462377429008484,-0.0
37109,0.0,0.0,0.0,5.209446907043457,-5.551115123125783e-17,-0.0
37209,0.0,0.0,0.0,7.181203842163086,15.794870376586914,-0.0
37309,0.0,0.0,0.0,10.175459861755371,29.99903678894043,-0.0
37409,0.0,0.0,0.0,11.563206672668457,29.99903678894043,-0.0
37509,0.0,0.0,0.0,11.856175422668457,29.99903678894043,-0.0
37609,0.0,0.0,0.0,9.723478317260742,29.362985610961914,-0.0
37709,0.0,0.0,0.0,3.6241390705108643,25.628597259521484,-0.0
37809,0.0,0.0,0.0,3.1981780529022217,29.153860092163086,-0.0
37909,0.0,0.0,0.0,1.3767603635787964,29.941213607788086,-0.0
38009,0.0,0.0,0.0,-0.0,29.99903678894043,-0.0
38109,0.0,0.0,0.0,-0.0,29.3321475982666,-0.0
38209,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
38309,0.0,0.0,0.0,-0.0,-6.365902423858643,-0.0
38409,0.0,0.0,0.0,-0.0,-25.297080993652344,-0.0
38509,0.0,0.0,0.0,-0.0,-29.99903678894043,-0.0
38609,0.0,0.0,0.0,1.1377595663070679,-29.99903678894043,-0.0
38709,0.0,0.0,0.0,4.769993782043457,-29.99903678894043,-0.0
38809,0.0,0.0,0.0,5.4021897315979,-29.99903678894043,-0.0
38909,0.0,0.0,0.0,7.516575813293457,-29.99903678894043,-0.0
39009,0.0,0.0,0.0,9.573139190673828,-29.99903678894043,-0.0
39109,0.0,0.0,0.0,10.1099271774292,-29.99903678894043,-0.0
39209,0.0,0.0,0.0,10.173532485961914,-29.99903678894043,-0.0
39309,0.0,0.0,0.0,10.173532485961914,-29.99903678894043,-0.0
39409,0.0,0.0,0.0,4.711207389831543,-29.99903678894043,-0.0
39509,0.0,0.0,0.0,-4.969482421875,-21.735197067260742,-0.0
39609,0.0,0.0,0.0,-13.686266899108887,-9.338956832885742,-0.0
39709,0.0,0.0,0.0,-14.052477836608887,-2.0369038581848145,-0.0
39809,0.0,0.0,0.0,-9.901765823364258,-5.551115123125783e-17,-0.0
39909,0.0,0.0,0.0,-0.4978541433811188,-5.551115123125783e-17,-0.0
40009,0.0,0.0,0.0,-0.0,1.378687858581543,-0.1708984375
40109,0.0,0.0,0.0,-0.0,11.457198143005371,-10.53924560546875
40209,0.0,0.0,0.0,-0.0,16.281545639038086,-12.1795654296875
40309,0.0,0.0,0.0,-0.0,16.8250789642334,-12.1795654296875
40409,0.0,0.0,0.0,-0.6857781410217285,23.194259643554688,-12.1795654296875
40509,0.0,0.0,0.0,-5.1863179206848145,25.1197566986084,-8.563232421875
40609,0.0,0.0,0.0,-8.036017417907715,24.449975967407227,-4.4586181640625
40709,0.0,0.0,0.0,-8.781930923461914,2.770289421081543,-3.91693115234375
40809,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-3.375244140625
40909,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-2.30712890625
41009,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
41109,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
41209,0.0,0.0,0.0,6.0324578285217285,4.6736226081848145,-0.0
41309,0.0,0.0,0.0,8.345369338989258,7.878931999206543,-0.0
41409,0.0,0.0,0.0,5.8782639503479,13.134058952331543,-0.0
41509,0.0,0.0,0.0,3.98649525642395,9.287879943847656,-0.0
41609,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
41709,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
41809,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
41909,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
42009,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
42109,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
42209,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
42309,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
42409,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
42509,0.0,0.0,0.0,-0.0,1.255332589149475,-0.0
42609,0.0,0.0,0.0,-0.0,9.4141263961792,-0.0
42709,0.0,0.0,0.0,-0.0,7.4712815284729,-0.0
42809,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
42909,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
43009,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-29.1168212890625
43109,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-105.9906005859375
43209,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-125.13275146484375
43309,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-126.62811279296875
43409,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-89.5263671875
43509,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
43609,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
43709,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
43809,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
43909,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
44009,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
44109,0.0,0.0,0.0,-0.0,9.657946586608887,-0.0
44209,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
44309,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
44409,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
44509,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
44609,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
44709,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
44809,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
44909,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
45009,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
45109,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
45209,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
45309,0.0,0.0,0.0,-0.0,1.7198421955108643,-0.0
45409,0.0,0.0,0.0,-0.0,6.826557159423828,-0.0
45509,0.0,0.0,0.0,-0.0,7.028936862945557,-0.0
45609,0.0,0.0,0.0,-0.0,7.028936862945557,-0.0
45709,0.0,0.0,0.0,-0.0,7.028936862945557,-0.0
45809,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
45909,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
46009,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
46109,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
46209,0.0,0.0,0.0,-0.9305612444877625,-5.551115123125783e-17,-0.0
46309,0.0,0.0,0.0,-5.4667582511901855,-5.551115123125783e-17,-0.0
46409,0.0,0.0,0.0,-6.733077049255371,-5.551115123125783e-17,-0.0
46509,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
46609,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
46709,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
46809,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
46909,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
47009,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
47109,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
47209,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
47309,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
47409,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
47509,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
47609,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
47709,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
47809,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
47909,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
48009,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
48109,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
48209,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
48309,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
48409,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
48509,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
48609,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
48709,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
48809,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
48909,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
49009,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
49109,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
49209,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
49309,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
49409,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
49509,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
49609,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
49709,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
49809,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
49909,0.0,0.0,0.0,-0.0,-5.551115123125783e-17,-0.0
