Timestamp,stateEstimate.ax,stateEstimate.ay,stateEstimate.az,stateEstimate.pitch,stateEstimate.roll,stateEstimate.yaw
121295,-0.0024606692604720592,-0.003569427179172635,-0.0016488432884216309,-0.018996572121977806,-0.04483227804303169,-0.02386881597340107
121395,-0.004732154775410891,-0.0027188581880182028,-0.000687718391418457,-0.01830904558300972,-0.04573523625731468,-0.026778938248753548
121495,-0.0016761085717007518,-0.003887792816385627,0.0010894536972045898,-0.030749626457691193,-0.05208701640367508,-0.023087115958333015
121595,-0.002289805794134736,-0.0026892018504440784,-0.0018274188041687012,-0.033353738486766815,-0.056959837675094604,-0.02034326083958149
121695,-0.0025279223918914795,-0.004441624972969294,-0.0008499026298522949,-0.0343877412378788,-0.057018209248781204,-0.018908323720097542
121795,-0.0008695158758200705,-0.004115218296647072,0.00026106834411621094,-0.0285380519926548,-0.05321098491549492,-0.022249119356274605
121895,-0.0010700379498302937,-0.004500218201428652,0.0009343624114990234,-0.03362737223505974,-0.05504852533340454,-0.023801082745194435
121995,-0.0037292223423719406,-0.002434080932289362,0.0008003711700439453,-0.03047351725399494,-0.05461471900343895,-0.024527370929718018
122095,-0.00042431039037182927,-0.004045696929097176,-0.0005248785018920898,-0.030320875346660614,-0.05384351313114166,-0.026013027876615524
122195,-0.004773376509547234,-0.0031561299692839384,0.0006133317947387695,-0.028866754844784737,-0.0566750206053257,-0.027662858366966248
122295,-0.0011948258616030216,-0.0036554087419062853,0.002037525177001953,-0.02854056842625141,-0.05489281937479973,-0.028593210503458977
122395,-0.0011194589314982295,-0.00445178896188736,0.0010601282119750977,-0.026644369587302208,-0.05274380370974541,-0.027936287224292755
122495,-0.0023441121447831392,-0.0033908942714333534,-0.0014815330505371094,-0.018321003764867783,-0.050771698355674744,-0.0313580147922039
122595,-0.003290571039542556,-0.0020028725266456604,-0.0007713437080383301,-0.023957617580890656,-0.05090973153710365,-0.0284428671002388
122695,-0.003822040045633912,-0.0027212982531636953,0.001141667366027832,-0.016462188214063644,-0.04919445142149925,-0.027712734416127205
122795,-0.0017800182104110718,-0.001972104422748089,-0.0011044740676879883,-0.015572813339531422,-0.048837222158908844,-0.028810109943151474
122895,-0.004090385977178812,-0.0021119737066328526,-0.0008400678634643555,-0.02501065842807293,-0.05783936008810997,-0.026513872668147087
122995,-0.0028886834625154734,-0.004260184708982706,0.00110626220703125,-0.02597370184957981,-0.05594727769494057,-0.02686900831758976
123095,-0.0034450406674295664,-0.0003848500200547278,0.0003769397735595703,-0.025000963360071182,-0.05244138091802597,-0.025155169889330864
123195,-0.0020471150055527687,-0.005517202895134687,0.0006316900253295898,-0.02647794596850872,-0.042548079043626785,-0.028366263955831528
123295,-0.0033872954081743956,-0.0013991361483931541,-0.00038176774978637695,-0.02560160495340824,-0.03812999278306961,-0.029067326337099075
123395,0.0010594584746286273,-0.004752932116389275,0.0017881393432617188,-0.027436861768364906,-0.037439338862895966,-0.029156485572457314
123495,-0.0029489875305444,-0.004603928420692682,-0.00021326541900634766,-0.019818563014268875,-0.04024404659867287,-0.030955705791711807
123595,-0.001678215223364532,-0.004465037025511265,-0.0016686320304870605,-0.01573088765144348,-0.04134785383939743,-0.0323525033891201
123695,-0.00047138537047430873,-0.0015250896103680134,0.0020524263381958008,-0.023495906963944435,-0.05052090808749199,-0.030768675729632378
123795,-0.0034212248865514994,-0.0012337471125647426,0.0012711286544799805,-0.024755600839853287,-0.04679402336478233,-0.02420784905552864
123895,-0.0037108242977410555,-0.001720699481666088,0.002199530601501465,-0.030339978635311127,-0.04613131657242775,-0.028671298176050186
123995,-0.0022121870424598455,-0.00443413807079196,-0.0013391971588134766,-0.025170784443616867,-0.040974751114845276,-0.02538815699517727
124095,-0.0019298833794891834,-0.003988500218838453,0.0009816884994506836,-0.01666850969195366,-0.03569340705871582,-0.02725895307958126
124195,0.00014758965699002147,-0.00299872481264174,0.0004252195358276367,-0.015828624367713928,-0.03576834872364998,-0.024363966658711433
124295,-0.0015089570078998804,-0.004103794693946838,-0.0013690590858459473,-0.016480034217238426,-0.034577738493680954,-0.024782435968518257
124395,-0.001135406200774014,-0.002351087983697653,-0.00023001432418823242,-0.022416239604353905,-0.03557506203651428,-0.020798495039343834
124495,-0.0025774671230465174,-0.0034151803702116013,-0.0002523064613342285,-0.026612361893057823,-0.05114780366420746,-0.023421689867973328
124595,-0.003391415113583207,-0.0018314040498808026,-0.0007583498954772949,-0.0319838747382164,-0.05072294920682907,-0.025268692523241043
124695,-0.00020550178305711597,-0.004646859597414732,-0.000992894172668457,-0.035841576755046844,-0.04725424200296402,-0.02244439907371998
124795,-0.0009523913613520563,-0.0038415968883782625,-0.001048445701599121,-0.029500234872102737,-0.04493468627333641,-0.02020517736673355
124895,-0.0008495814981870353,-0.0034567825496196747,-0.0005994439125061035,-0.02635844796895981,-0.03851749002933502,-0.018816493451595306
124995,-0.002443665871396661,-0.0013482735957950354,-0.00038433074951171875,-0.025843361392617226,-0.039703819900751114,-0.01833273470401764
125095,-0.0019471300765872002,-0.005037339869886637,-0.0003401041030883789,-0.04084325209259987,-0.049244433641433716,-0.015460698865354061
125195,0.00029821452335454524,-0.003826997708529234,0.0018377304077148438,-0.038115840405225754,-0.05034995451569557,-0.0165854562073946
125295,-0.002672628266736865,-0.0048111118376255035,-0.0015534162521362305,-0.041833627969026566,-0.05553567409515381,-0.014179174788296223
125395,-0.002231707563623786,-0.0033375725615769625,-0.0005922913551330566,-0.03857504948973656,-0.05737807974219322,-0.010178647935390472
125495,-0.0020365442615002394,-0.000919034646358341,0.0009622573852539062,-0.03359280154109001,-0.05817464739084244,-0.007144542410969734
125595,-0.004229288082569838,-0.003678014501929283,-0.00017255544662475586,-0.04157800227403641,-0.05689447373151779,-0.006894092075526714
125695,-0.0022219878155738115,-0.002695721108466387,0.000887751579284668,-0.054939452558755875,-0.07270196080207825,-0.0063205198384821415
125795,2.5866718715406023e-05,-0.003529168199747801,-0.0008639097213745117,-0.05874711275100708,-0.07219253480434418,-0.009776792488992214
125895,-0.0032182554714381695,-0.0005560095305554569,0.0011830329895019531,-0.056280963122844696,-0.07360631227493286,-0.012910940684378147
125995,-0.001440277323126793,-0.003193414071574807,0.0015130043029785156,-0.06405070424079895,-0.0843765139579773,-0.014233862049877644
126095,-0.0026071828324347734,-0.0021011452190577984,0.00013744831085205078,-0.06821323931217194,-0.08034475147724152,-0.014788602478802204
126195,-0.0022292619105428457,-0.0009384520817548037,-0.0008197426795959473,-0.07874608784914017,-0.07562115043401718,-0.012003662064671516
126295,0.0006237261695787311,-0.0015329770976677537,0.0011248588562011719,-0.07466887682676315,-0.07937014847993851,-0.017494533210992813
126395,-7.13008557795547e-05,-0.0032159509137272835,-0.0006347894668579102,-0.07453306019306183,-0.07836750149726868,-0.02380179800093174
126495,-0.002089114859700203,-0.0022893098648637533,0.00010371208190917969,-0.088408462703228,-0.08853306621313095,-0.02588954195380211
126595,-0.0017127448227256536,-0.004016576800495386,0.00029861927032470703,-0.09058596938848495,-0.08790510892868042,-0.025500668212771416
126695,-0.0010404433123767376,-0.005055723711848259,0.00016367435455322266,-0.09672967344522476,-0.09566880017518997,-0.027249716222286224
126795,0.0013108885614201427,-0.001452722935937345,0.0038039684295654297,-0.11001420766115189,-0.1139834076166153,-0.0263532567769289
126895,-0.0010019136825576425,-0.0028317677788436413,0.003244638442993164,-0.09591969847679138,-0.08035846054553986,-0.025269925594329834
126995,0.0005217113648541272,-0.0019460514886304736,0.0002149343490600586,-0.13188083469867706,-0.12798547744750977,-0.02676643431186676
127095,-0.0006962144980207086,-0.001188185764476657,0.0013850927352905273,-0.12672865390777588,-0.1290537565946579,-0.027839582413434982
127195,-0.00041728123323991895,-0.00010882591595873237,-0.001297593116760254,-0.18734650313854218,-0.20839309692382812,-0.024181606248021126
127295,-0.0011557593243196607,-0.004175251815468073,0.0013447999954223633,-0.05580095946788788,-0.03963953256607056,-0.026962803676724434
127395,-0.0011619218857958913,-0.004781678784638643,0.0027581453323364258,-0.020650694146752357,0.009857787750661373,-0.025597531348466873
127495,0.0003216590848751366,-0.0014405527617782354,-0.0008164644241333008,-0.14888861775398254,-0.16495069861412048,-0.02765609510242939
127595,0.0026477910578250885,0.0008448205189779401,0.0007570981979370117,-0.15887276828289032,-0.17392085492610931,-0.025979479774832726
127695,-0.013421885669231415,0.020971620455384254,0.035980820655822754,-0.18817420303821564,-0.1529827117919922,-0.15061374008655548
127795,-0.016564244404435158,-0.003796627977862954,0.19489920139312744,0.2755352854728699,-0.4752185046672821,-0.6999276280403137
127895,-0.012202522717416286,0.05783410370349884,0.28572630882263184,0.4484759569168091,-2.218247175216675,-0.7746843099594116
127995,-0.01968645490705967,0.008229873143136501,0.22115957736968994,1.000528335571289,0.030461227521300316,0.03078715316951275
128095,-0.006533787120133638,-0.020757533609867096,0.18857038021087646,0.3598017692565918,1.271234393119812,0.690797746181488
128195,-0.010764540173113346,-0.014161713421344757,0.16258418560028076,0.6569404006004333,0.9242260456085205,1.1960501670837402
128295,-0.014123526401817799,-0.010240154340863228,0.1534571647644043,0.7084552049636841,0.4660530686378479,1.5705199241638184
128395,-0.007003736216574907,-0.003133823163807392,0.14084100723266602,0.5583646297454834,0.2462068796157837,1.948787808418274
128495,-0.011597143486142159,-0.0012067995266988873,0.12934672832489014,0.5691507458686829,-0.11462707072496414,2.316220283508301
128595,-0.006121285259723663,0.001337881782092154,0.116768479347229,0.4316903352737427,-0.2747356593608856,2.6399214267730713
128695,0.0005534678930416703,0.009941118769347668,-0.11282628774642944,0.236944317817688,-0.6256903409957886,3.0147788524627686
128795,-0.0027990948874503374,-0.0040992628782987595,-0.2706024646759033,0.23953309655189514,-0.5446245670318604,3.461116075515747
128895,0.009056291542947292,-0.019029434770345688,-0.33503204584121704,-0.08722136914730072,-0.42452913522720337,3.9112253189086914
128995,0.00899855699390173,-0.0051799644716084,-0.25741785764694214,0.027929004281759262,-0.4670430123806,4.363636493682861
129095,0.007998574525117874,-0.01308505516499281,-0.044534921646118164,0.13653361797332764,-0.3287259638309479,4.700506210327148
129195,0.00737058324739337,-0.01719469390809536,0.11227226257324219,0.2181607186794281,-0.09000562876462936,4.972525596618652
129295,0.004844749812036753,-0.020672570914030075,0.15908539295196533,0.3232518434524536,-0.10086367279291153,5.197186470031738
129395,0.005398825276643038,-0.02219245955348015,0.1620579957962036,0.3409436345100403,-0.021937115117907524,5.385995864868164
129495,0.010915343649685383,-0.027832256630063057,0.16637730598449707,0.15260015428066254,0.34722283482551575,5.539883136749268
129595,0.14429834485054016,-0.15107640624046326,0.04825317859649658,-5.919737815856934,7.345767974853516,6.664928913116455
129695,0.1815820336341858,-0.17048470675945282,-0.1248813271522522,-9.437353134155273,10.908949851989746,8.730425834655762
129795,0.19524571299552917,-0.15877917408943176,-0.1943536400794983,-10.809331893920898,12.48379898071289,11.232869148254395
129895,0.07818229496479034,-0.08741944283246994,-0.1542738676071167,-4.032576560974121,6.326237201690674,11.607170104980469
129995,0.03224285691976547,-0.04957005754113197,-0.1687636375427246,-2.0531725883483887,3.4002468585968018,12.080219268798828
130095,0.007364936638623476,-0.005431219004094601,-0.18270307779312134,-0.4750839173793793,0.766295850276947,12.538296699523926
130195,-0.007872502319514751,-0.002138512209057808,-0.18245196342468262,0.18322211503982544,0.041486769914627075,13.041701316833496
130295,-0.007342216093093157,-0.007914750836789608,-0.24842065572738647,0.08901248127222061,-0.12290097773075104,13.538103103637695
130395,-0.00994857493788004,0.00015954601985868067,-0.3088753819465637,0.20887421071529388,0.0032017920166254044,14.022505760192871
130495,0.007606142666190863,-0.01903502456843853,-0.2980858087539673,-0.9053652286529541,1.4670437574386597,14.511955261230469
130595,0.01785619929432869,-0.023336077108979225,-0.20379382371902466,-1.2778316736221313,2.0264892578125,15.006869316101074
130695,0.007815638557076454,0.0006976487347856164,-0.06422144174575806,-0.571453332901001,0.4469619393348694,15.437411308288574
130795,0.0005143019952811301,-0.0098497299477458,0.11569523811340332,-0.022744212299585342,0.2702656388282776,15.80534553527832
130895,-0.009051949717104435,-0.011889984831213951,0.2166748046875,0.40861913561820984,0.1131250262260437,16.126182556152344
130995,-0.0103491535410285,-0.008516237139701843,0.24872636795043945,0.5391392707824707,0.14157582819461823,16.394559860229492
131095,0.03680519387125969,-0.11314261704683304,0.2312004566192627,-0.1016930416226387,5.210960865020752,16.698848724365234
131195,0.024515224620699883,-0.0976858139038086,0.20429062843322754,0.16040512919425964,4.889726638793945,16.933542251586914
131295,0.0035151722840964794,-0.035900332033634186,0.15448248386383057,0.4873794913291931,1.8835586309432983,17.091140747070312
131395,-0.008916542865335941,-0.008324416354298592,0.10246634483337402,0.5796850323677063,0.6897390484809875,17.338016510009766
131495,0.017524709925055504,-0.09680625051259995,0.05764651298522949,0.652028501033783,5.347062587738037,17.568513870239258
131595,0.1014283299446106,-0.11774677783250809,0.012303829193115234,-3.3583693504333496,8.207819938659668,18.430652618408203
131695,0.11756689846515656,-0.12274955958127975,-0.19004303216934204,-5.2494730949401855,10.291136741638184,19.919309616088867
131795,0.06348598748445511,-0.13867086172103882,-0.31489938497543335,-1.4596449136734009,14.124914169311523,20.50346565246582
